91058 valid sequences out of 91143 
64 sites
Effective number of samples: 36732.3	(80% identical neighborhood = 1.000 samples)
iter	time	cond	fx	-loglk	||h||	||e||
2105	18033.4	0.04	3293717.3	3148977.2	85.0	38.0
2106	18049.8	0.07	3293717.3	3148977.2	85.0	38.0
2107	18058.1	0.04	3293717.3	3148977.1	85.0	38.0
2108	18066.4	0.03	3293717.3	3148977.1	85.0	38.0
2109	18074.6	0.04	3293717.3	3148977.1	85.0	38.0
2110	18082.9	0.05	3293717.3	3148977.1	85.0	38.0
2111	18091.2	0.03	3293717.3	3148977.1	85.0	38.0
2112	18099.4	0.03	3293717.3	3148977.2	85.0	38.0
2113	18107.7	0.04	3293717.3	3148977.2	85.0	38.0
2114	18116.0	0.04	3293717.3	3148977.4	85.0	38.0
2115	18124.2	0.03	3293717.3	3148977.4	85.0	38.0
2116	18132.5	0.03	3293717.3	3148977.4	85.0	38.0
2117	18140.8	0.03	3293717.3	3148977.5	85.0	38.0
2118	18149.1	0.03	3293717.3	3148977.6	85.0	38.0
2119	18157.3	0.04	3293717.3	3148977.8	85.0	38.0
2120	18165.6	0.02	3293717.3	3148977.8	85.0	38.0
2121	18173.9	0.02	3293717.3	3148977.9	85.0	38.0
2122	18182.2	0.04	3293717.3	3148978.0	85.0	38.0
2123	18190.5	0.03	3293717.3	3148978.2	85.0	38.0
2124	18198.8	0.02	3293717.3	3148978.2	85.0	38.0
2125	18207.1	0.03	3293717.3	3148978.3	85.0	38.0
2126	18215.3	0.05	3293717.3	3148978.5	85.0	38.0
2127	18223.6	0.03	3293717.3	3148978.5	85.0	38.0
2128	18231.9	0.02	3293717.3	3148978.6	85.0	38.0
2129	18240.2	0.02	3293717.3	3148978.7	85.0	38.0
2130	18248.4	0.07	3293717.3	3148979.1	85.0	38.0
2131	18256.7	0.04	3293717.3	3148979.3	85.0	38.0
2132	18265.0	0.02	3293717.3	3148979.3	85.0	38.0
2133	18273.2	0.03	3293717.3	3148979.3	85.0	38.0
2134	18281.5	0.03	3293717.3	3148979.4	85.0	38.0
2135	18289.8	0.03	3293717.3	3148979.5	85.0	38.0
2136	18298.0	0.07	3293717.3	3148979.7	85.0	38.0
2137	18306.3	0.03	3293717.3	3148979.7	85.0	38.0
2138	18314.6	0.02	3293717.3	3148979.7	85.0	38.0
2139	18322.8	0.03	3293717.3	3148979.7	85.0	38.0
2140	18331.1	0.04	3293717.3	3148979.8	85.0	38.0
2141	18339.4	0.06	3293717.3	3148979.9	85.0	38.0
2142	18347.6	0.03	3293717.3	3148979.9	85.0	38.0
2143	18355.9	0.02	3293717.3	3148980.0	85.0	38.0
2144	18364.2	0.03	3293717.3	3148980.0	85.0	38.0
2145	18372.4	0.04	3293717.3	3148980.2	85.0	38.0
2146	18380.7	0.08	3293717.3	3148980.4	85.0	38.0
2147	18388.9	0.04	3293717.3	3148980.3	85.0	38.0
2148	18397.2	0.03	3293717.3	3148980.4	85.0	38.0
2149	18405.5	0.04	3293717.3	3148980.4	85.0	38.0
2150	18413.7	0.10	3293717.3	3148980.6	85.0	38.0
2151	18422.0	0.04	3293717.3	3148980.7	85.0	38.0
2152	18430.3	0.04	3293717.3	3148980.7	85.0	38.0
2153	18438.5	0.05	3293717.3	3148980.8	85.0	38.0
2154	18446.8	0.07	3293717.3	3148981.0	85.0	38.0
2155	18455.0	0.07	3293717.3	3148981.2	85.0	38.0
2156	18463.3	0.05	3293717.3	3148981.3	85.0	38.0
2157	18471.5	0.06	3293717.3	3148981.4	85.0	38.0
2158	18479.8	0.07	3293717.3	3148981.5	85.0	38.0
2159	18488.1	0.14	3293717.3	3148982.0	85.0	38.0
2160	18496.3	0.06	3293717.3	3148982.1	85.0	38.0
2161	18504.6	0.05	3293717.3	3148982.2	85.0	38.0
2162	18512.8	0.06	3293717.3	3148982.4	85.0	38.0
2163	18521.1	0.20	3293717.3	3148982.8	85.0	38.0
2164	18529.4	0.07	3293717.3	3148982.9	85.0	38.0
2165	18537.7	0.05	3293717.3	3148983.0	85.0	38.0
2166	18545.9	0.06	3293717.3	3148983.2	85.0	38.0
2167	18554.2	0.07	3293717.3	3148983.4	85.0	38.0
2168	18570.6	0.11	3293717.3	3148983.7	85.0	38.0
2169	18578.9	0.06	3293717.3	3148984.0	85.0	38.0
2170	18587.1	0.06	3293717.3	3148984.1	85.0	38.0
2171	18595.4	0.11	3293717.3	3148984.3	85.0	38.0
2172	18603.6	0.11	3293717.3	3148984.5	85.0	38.0
2173	18611.9	0.07	3293717.3	3148984.6	85.0	38.0
2174	18620.2	0.07	3293717.3	3148984.6	85.0	38.0
2175	18628.4	0.09	3293717.3	3148984.7	85.0	38.0
2176	18636.7	0.07	3293717.3	3148984.8	85.0	38.0
2177	18645.0	0.09	3293717.3	3148984.9	85.0	38.0
2178	18653.2	0.08	3293717.3	3148984.8	85.0	38.0
2179	18661.5	0.10	3293717.3	3148984.7	85.0	38.0
2180	18669.8	0.21	3293717.3	3148984.5	85.0	38.0
2181	18678.0	0.06	3293717.3	3148984.5	85.0	38.0
2182	18686.3	0.05	3293717.3	3148984.5	85.0	38.0
2183	18694.6	0.07	3293717.3	3148984.4	85.0	38.0
2184	18702.8	0.09	3293717.3	3148984.2	85.0	38.0
2185	18711.1	0.20	3293717.3	3148983.9	85.0	38.0
2186	18719.4	0.07	3293717.3	3148983.8	85.0	38.0
2187	18727.6	0.06	3293717.3	3148983.8	85.0	38.0
2188	18735.9	0.06	3293717.3	3148983.7	85.0	38.0
2189	18752.3	0.10	3293717.3	3148983.5	85.0	38.0
2190	18760.6	0.07	3293717.3	3148983.4	85.0	38.0
2191	18768.9	0.05	3293717.3	3148983.2	85.0	38.0
2192	18777.1	0.07	3293717.3	3148983.0	85.1	38.0
2193	18785.4	0.06	3293717.3	3148982.8	85.1	38.0
2194	18793.7	0.05	3293717.2	3148982.7	85.1	38.0
2195	18801.9	0.07	3293717.2	3148982.6	85.1	38.0
2196	18810.2	0.06	3293717.2	3148982.5	85.1	38.0
2197	18818.5	0.05	3293717.2	3148982.4	85.1	38.0
2198	18826.7	0.08	3293717.2	3148982.2	85.1	38.0
2199	18835.0	0.07	3293717.2	3148982.1	85.1	38.0
2200	18843.3	0.04	3293717.2	3148982.1	85.1	38.0
2201	18851.6	0.03	3293717.2	3148982.0	85.1	38.0
2202	18859.8	0.04	3293717.2	3148981.8	85.1	38.0
2203	18868.1	0.13	3293717.2	3148981.6	85.1	38.0
2204	18876.3	0.04	3293717.2	3148981.5	85.1	38.0
2205	18884.6	0.03	3293717.2	3148981.5	85.1	38.0
2206	18892.9	0.04	3293717.2	3148981.4	85.1	38.0
2207	18901.2	0.04	3293717.2	3148981.3	85.1	38.0
2208	18917.7	0.06	3293717.2	3148981.2	85.1	38.0
2209	18926.0	0.03	3293717.2	3148981.2	85.1	38.0
2210	18934.3	0.02	3293717.2	3148981.1	85.1	38.0
2211	18942.6	0.04	3293717.2	3148981.1	85.1	38.0
2212	18950.9	0.03	3293717.2	3148981.0	85.1	38.0
2213	18959.2	0.03	3293717.2	3148981.0	85.1	38.0
2214	18967.5	0.04	3293717.2	3148981.0	85.1	38.0
2215	18975.8	0.05	3293717.2	3148980.9	85.1	38.0
2216	18984.1	0.02	3293717.2	3148980.9	85.1	38.0
2217	18992.4	0.02	3293717.2	3148980.9	85.1	38.0
2218	19000.6	0.03	3293717.2	3148980.8	85.1	38.0
2219	19008.9	0.04	3293717.2	3148980.7	85.1	38.0
2220	19025.3	0.04	3293717.2	3148980.6	85.1	38.0
2221	19033.6	0.02	3293717.2	3148980.5	85.1	38.0
2222	19041.9	0.02	3293717.2	3148980.4	85.1	38.0
2223	19050.2	0.04	3293717.2	3148980.3	85.1	38.0
2224	19058.4	0.03	3293717.2	3148980.2	85.1	38.0
2225	19066.7	0.03	3293717.2	3148980.1	85.1	38.0
2226	19075.0	0.05	3293717.2	3148979.9	85.1	38.0
2227	19083.2	0.03	3293717.2	3148979.8	85.1	38.0
2228	19091.4	0.02	3293717.2	3148979.8	85.1	38.0
2229	19099.7	0.03	3293717.2	3148979.7	85.1	38.0
2230	19107.9	0.05	3293717.2	3148979.6	85.1	38.0
2231	19116.2	0.03	3293717.2	3148979.4	85.1	38.0
2232	19124.5	0.03	3293717.2	3148979.2	85.1	38.0
2233	19132.7	0.04	3293717.2	3148979.1	85.1	38.0
2234	19141.0	0.02	3293717.2	3148979.1	85.1	38.0
2235	19149.2	0.02	3293717.2	3148979.0	85.1	38.0
2236	19157.4	0.04	3293717.2	3148978.8	85.1	38.0
2237	19165.7	0.03	3293717.2	3148978.7	85.1	38.0
2238	19173.9	0.03	3293717.2	3148978.5	85.1	38.0
2239	19182.2	0.04	3293717.2	3148978.3	85.1	38.0
2240	19190.5	0.03	3293717.2	3148978.3	85.1	38.0
2241	19198.7	0.02	3293717.2	3148978.2	85.1	38.0
2242	19207.0	0.03	3293717.2	3148978.1	85.1	38.0
2243	19215.2	0.06	3293717.2	3148977.8	85.1	38.0
2244	19223.5	0.02	3293717.2	3148977.8	85.1	38.0
2245	19231.8	0.02	3293717.2	3148977.8	85.1	38.0
2246	19240.1	0.02	3293717.2	3148977.8	85.1	38.0
2247	19248.3	0.05	3293717.2	3148977.7	85.1	38.0
2248	19256.6	0.02	3293717.2	3148977.6	85.1	38.0
2249	19265.0	0.02	3293717.2	3148977.5	85.1	38.0
2250	19273.3	0.03	3293717.2	3148977.4	85.1	38.0
2251	19281.6	0.07	3293717.2	3148977.1	85.1	38.0
2252	19289.8	0.03	3293717.2	3148977.1	85.1	38.0
2253	19298.1	0.03	3293717.2	3148977.0	85.1	38.0
2254	19306.4	0.03	3293717.2	3148977.0	85.1	38.0
2255	19314.7	0.08	3293717.2	3148976.9	85.1	38.0
2256	19323.0	0.03	3293717.2	3148976.9	85.1	38.0
2257	19331.3	0.03	3293717.2	3148976.8	85.1	38.0
2258	19339.6	0.04	3293717.2	3148976.8	85.1	38.0
2259	19347.9	0.05	3293717.2	3148976.7	85.1	38.0
2260	19356.2	0.10	3293717.2	3148976.5	85.1	38.0
2261	19364.4	0.04	3293717.2	3148976.5	85.1	38.0
2262	19372.7	0.04	3293717.2	3148976.5	85.1	38.0
2263	19380.9	0.04	3293717.2	3148976.5	85.1	38.0
2264	19389.2	0.13	3293717.2	3148976.4	85.1	38.0
2265	19397.5	0.04	3293717.2	3148976.4	85.1	38.0
2266	19405.7	0.03	3293717.2	3148976.4	85.1	38.0
2267	19414.0	0.04	3293717.2	3148976.3	85.1	38.0
2268	19422.3	0.05	3293717.2	3148976.3	85.1	38.0
2269	19430.5	0.11	3293717.2	3148976.2	85.1	38.0
2270	19438.8	0.04	3293717.2	3148976.3	85.1	38.0
2271	19447.1	0.05	3293717.2	3148976.3	85.1	38.0
2272	19455.3	0.05	3293717.2	3148976.4	85.1	38.0
2273	19471.8	0.09	3293717.2	3148976.4	85.1	38.0
2274	19480.0	0.05	3293717.2	3148976.4	85.1	38.0
2275	19488.3	0.04	3293717.2	3148976.5	85.1	38.0
2276	19496.6	0.06	3293717.2	3148976.6	85.1	38.0
2277	19504.8	0.08	3293717.2	3148976.7	85.1	38.0
2278	19513.1	0.05	3293717.2	3148976.8	85.1	38.0
2279	19521.4	0.05	3293717.2	3148976.9	85.1	38.0
2280	19529.6	0.08	3293717.2	3148977.0	85.1	38.0
2281	19537.9	0.06	3293717.2	3148977.2	85.1	38.0
2282	19546.2	0.06	3293717.2	3148977.3	85.1	38.0
2283	19554.4	0.06	3293717.2	3148977.5	85.1	38.0
2284	19562.7	0.05	3293717.2	3148977.5	85.1	38.0
2285	19571.0	0.08	3293717.2	3148977.8	85.1	38.0
2286	19579.3	0.13	3293717.2	3148978.0	85.1	38.0
2287	19587.6	0.05	3293717.2	3148978.0	85.1	38.0
2288	19595.9	0.04	3293717.2	3148978.0	85.1	38.0
2289	19604.2	0.04	3293717.2	3148978.2	85.1	38.0
2290	19612.5	0.05	3293717.2	3148978.3	85.1	38.0
2291	19620.7	0.11	3293717.2	3148978.7	85.1	38.0
2292	19629.0	0.04	3293717.2	3148978.6	85.1	38.0
2293	19637.2	0.04	3293717.2	3148978.6	85.1	38.0
2294	19645.5	0.05	3293717.2	3148978.6	85.1	38.0
2295	19662.0	0.07	3293717.2	3148978.7	85.1	38.0
2296	19670.2	0.04	3293717.2	3148978.7	85.1	38.0
2297	19678.5	0.03	3293717.2	3148978.8	85.1	38.0
2298	19686.7	0.04	3293717.2	3148978.8	85.1	38.0
2299	19695.0	0.05	3293717.2	3148978.9	85.1	38.0
2300	19703.3	0.03	3293717.2	3148978.9	85.1	38.0
2301	19711.6	0.03	3293717.2	3148978.9	85.1	38.0
2302	19719.8	0.04	3293717.2	3148978.8	85.1	38.0
2303	19736.3	0.04	3293717.2	3148978.8	85.1	38.0
2304	19744.6	0.02	3293717.2	3148978.8	85.1	38.0
2305	19752.8	0.03	3293717.2	3148978.8	85.1	38.0
2306	19761.1	0.06	3293717.2	3148978.8	85.1	38.0
2307	19769.4	0.04	3293717.2	3148978.8	85.1	38.0
2308	19777.6	0.03	3293717.2	3148978.8	85.1	38.0
2309	19785.9	0.03	3293717.2	3148978.8	85.1	38.0
2310	19794.2	0.05	3293717.2	3148978.8	85.1	38.0
2311	19802.4	0.03	3293717.2	3148978.8	85.1	38.0
2312	19810.7	0.02	3293717.2	3148978.8	85.1	38.0
2313	19819.0	0.02	3293717.2	3148978.8	85.1	38.0
2314	19827.2	0.04	3293717.2	3148978.7	85.1	38.0
2315	19835.5	0.05	3293717.2	3148978.7	85.1	38.0
2316	19843.7	0.02	3293717.2	3148978.7	85.1	38.0
2317	19852.0	0.02	3293717.2	3148978.7	85.1	38.0
2318	19860.3	0.03	3293717.2	3148978.7	85.1	38.0
2319	19868.5	0.04	3293717.2	3148978.6	85.1	38.0
2320	19876.8	0.02	3293717.2	3148978.6	85.1	38.0
2321	19885.1	0.02	3293717.2	3148978.6	85.1	38.0
2322	19893.3	0.02	3293717.2	3148978.6	85.1	38.0
2323	19901.6	0.04	3293717.2	3148978.6	85.1	38.0
2324	19909.8	0.02	3293717.2	3148978.6	85.1	38.0
2325	19918.1	0.02	3293717.2	3148978.6	85.1	38.0
2326	19926.4	0.02	3293717.2	3148978.5	85.1	38.0
2327	19934.6	0.06	3293717.2	3148978.5	85.1	38.0
2328	19942.9	0.02	3293717.2	3148978.5	85.1	38.0
2329	19951.2	0.02	3293717.2	3148978.5	85.1	38.0
2330	19959.5	0.02	3293717.2	3148978.4	85.1	38.0
2331	19967.7	0.02	3293717.2	3148978.4	85.1	38.0
2332	19984.2	0.04	3293717.2	3148978.3	85.1	38.0
2333	19992.5	0.02	3293717.2	3148978.3	85.1	38.0
2334	20000.7	0.02	3293717.2	3148978.2	85.1	38.0
2335	20009.0	0.03	3293717.2	3148978.1	85.1	38.0
2336	20017.2	0.02	3293717.2	3148978.1	85.1	38.0
2337	20025.5	0.02	3293717.2	3148978.1	85.1	38.0
2338	20033.7	0.03	3293717.2	3148978.0	85.1	38.0
2339	20042.0	0.04	3293717.2	3148977.9	85.1	38.0
2340	20050.3	0.02	3293717.2	3148977.9	85.1	38.0
2341	20058.5	0.02	3293717.2	3148977.8	85.1	38.0
2342	20066.8	0.02	3293717.2	3148977.8	85.1	38.0
2343	20075.1	0.08	3293717.2	3148977.6	85.1	38.0
2344	20083.3	0.02	3293717.2	3148977.6	85.1	38.0
2345	20091.6	0.02	3293717.2	3148977.6	85.1	38.0
2346	20099.9	0.02	3293717.2	3148977.5	85.1	38.0
2347	20108.1	0.04	3293717.2	3148977.5	85.1	38.0
2348	20116.4	0.04	3293717.2	3148977.3	85.1	38.0
2349	20124.7	0.02	3293717.2	3148977.3	85.1	38.0
2350	20132.9	0.03	3293717.2	3148977.3	85.1	38.0
2351	20141.2	0.04	3293717.2	3148977.2	85.1	38.0
2352	20149.6	0.03	3293717.2	3148977.1	85.1	38.0
2353	20157.9	0.06	3293717.2	3148977.0	85.1	38.0
2354	20166.2	0.03	3293717.2	3148977.0	85.1	38.0
2355	20174.5	0.03	3293717.2	3148977.0	85.1	38.0
2356	20182.7	0.04	3293717.2	3148977.0	85.1	38.0
2357	20191.0	0.07	3293717.2	3148976.9	85.1	38.0
2358	20199.3	0.04	3293717.2	3148976.8	85.1	38.0
2359	20207.6	0.03	3293717.2	3148976.8	85.1	38.0
2360	20215.8	0.04	3293717.2	3148976.8	85.1	38.0
2361	20224.1	0.08	3293717.2	3148976.7	85.2	38.0
2362	20232.4	0.05	3293717.2	3148976.7	85.2	38.0
2363	20240.6	0.05	3293717.2	3148976.7	85.2	38.0
2364	20248.9	0.05	3293717.2	3148976.6	85.2	38.0
2365	20265.4	0.09	3293717.2	3148976.6	85.2	38.0
2366	20273.7	0.05	3293717.2	3148976.6	85.2	38.0
2367	20281.9	0.04	3293717.2	3148976.6	85.2	38.0
2368	20290.2	0.07	3293717.2	3148976.6	85.2	38.0
2369	20298.4	0.06	3293717.2	3148976.6	85.2	38.0
2370	20306.7	0.05	3293717.2	3148976.6	85.2	38.0
2371	20315.0	0.09	3293717.2	3148976.6	85.2	38.0
2372	20323.2	0.06	3293717.2	3148976.6	85.2	38.0
2373	20331.5	0.05	3293717.2	3148976.7	85.2	38.0
2374	20339.8	0.07	3293717.2	3148976.7	85.2	38.0
2375	20348.1	0.10	3293717.2	3148976.8	85.2	38.0
2376	20356.3	0.05	3293717.2	3148976.8	85.2	38.0
2377	20364.6	0.04	3293717.2	3148976.9	85.2	38.0
2378	20372.9	0.04	3293717.2	3148976.9	85.2	38.0
2379	20381.1	0.14	3293717.2	3148977.0	85.2	38.0
2380	20389.4	0.05	3293717.2	3148977.1	85.2	38.0
2381	20397.6	0.04	3293717.2	3148977.1	85.2	38.0
2382	20405.9	0.05	3293717.2	3148977.2	85.2	38.0
2383	20414.2	0.05	3293717.2	3148977.3	85.2	38.0
2384	20430.6	0.08	3293717.2	3148977.5	85.2	38.0
2385	20438.9	0.04	3293717.2	3148977.7	85.2	38.0
2386	20447.2	0.04	3293717.2	3148977.7	85.2	38.0
2387	20455.5	0.07	3293717.2	3148977.9	85.2	38.0
2388	20463.7	0.04	3293717.2	3148977.9	85.2	38.0
2389	20472.0	0.04	3293717.2	3148977.9	85.2	38.0
2390	20480.2	0.05	3293717.2	3148978.1	85.2	38.0
2391	20496.7	0.06	3293717.2	3148978.2	85.2	38.0
2392	20505.0	0.04	3293717.2	3148978.3	85.2	38.0
2393	20513.3	0.03	3293717.2	3148978.4	85.2	38.0
2394	20521.5	0.05	3293717.2	3148978.6	85.2	38.0
2395	20529.8	0.04	3293717.2	3148978.6	85.2	38.0
2396	20538.0	0.04	3293717.2	3148978.8	85.2	38.0
2397	20546.3	0.06	3293717.2	3148978.9	85.2	38.0
2398	20554.6	0.04	3293717.2	3148978.9	85.2	38.0
2399	20562.8	0.03	3293717.2	3148978.9	85.2	38.0
2400	20571.1	0.03	3293717.2	3148979.0	85.2	38.0
2401	20579.4	0.08	3293717.2	3148979.1	85.2	38.0
2402	20587.7	0.03	3293717.2	3148979.2	85.2	38.0
2403	20596.2	0.02	3293717.2	3148979.2	85.2	38.0
2404	20604.5	0.03	3293717.2	3148979.2	85.2	38.0
2405	20612.8	0.05	3293717.2	3148979.2	85.2	38.0
2406	20621.0	0.03	3293717.2	3148979.2	85.2	38.0
2407	20629.2	0.02	3293717.2	3148979.3	85.2	38.0
2408	20637.5	0.02	3293717.2	3148979.3	85.2	38.0
2409	20645.7	0.06	3293717.2	3148979.3	85.2	38.0
2410	20654.0	0.02	3293717.2	3148979.2	85.2	38.0
2411	20662.2	0.02	3293717.2	3148979.2	85.2	38.0
2412	20670.5	0.02	3293717.2	3148979.2	85.2	38.0
2413	20687.0	0.03	3293717.2	3148979.2	85.2	38.0
2414	20695.2	0.02	3293717.2	3148979.1	85.2	38.0
2415	20703.5	0.01	3293717.2	3148979.1	85.2	38.0
2416	20711.7	0.02	3293717.2	3148979.1	85.2	38.0
2417	20720.0	0.02	3293717.2	3148979.0	85.2	38.0
2418	20728.2	0.02	3293717.2	3148979.0	85.2	38.0
2419	20736.5	0.03	3293717.2	3148978.9	85.2	38.0
2420	20744.7	0.01	3293717.2	3148978.9	85.2	38.0
2421	20752.9	0.01	3293717.2	3148978.9	85.2	38.0
2422	20761.2	0.02	3293717.2	3148978.9	85.2	38.0
2423	20769.4	0.04	3293717.2	3148978.8	85.2	38.0
2424	20777.7	0.02	3293717.2	3148978.8	85.2	38.0
2425	20785.9	0.01	3293717.2	3148978.8	85.2	38.0
2426	20794.2	0.01	3293717.2	3148978.7	85.2	38.0
2427	20802.4	0.04	3293717.2	3148978.7	85.2	38.0
2428	20810.7	0.02	3293717.2	3148978.7	85.2	38.0
2429	20818.9	0.02	3293717.2	3148978.7	85.2	38.0
2430	20827.2	0.02	3293717.2	3148978.7	85.2	38.0
2431	20835.5	0.03	3293717.2	3148978.6	85.2	38.0
2432	20843.7	0.02	3293717.2	3148978.6	85.2	38.0
2433	20852.0	0.02	3293717.2	3148978.6	85.2	38.0
2434	20860.2	0.02	3293717.2	3148978.7	85.2	38.0
2435	20868.5	0.04	3293717.2	3148978.7	85.2	38.0
2436	20876.8	0.02	3293717.2	3148978.7	85.2	38.0
2437	20885.0	0.02	3293717.2	3148978.7	85.2	38.0
2438	20893.3	0.02	3293717.2	3148978.8	85.2	38.0
2439	20901.5	0.05	3293717.2	3148978.9	85.2	38.0
2440	20909.8	0.02	3293717.2	3148978.9	85.2	38.0
2441	20918.0	0.02	3293717.2	3148978.9	85.2	38.0
2442	20926.3	0.03	3293717.2	3148979.0	85.2	38.0
2443	20934.5	0.05	3293717.2	3148979.1	85.2	38.0
2444	20942.8	0.02	3293717.2	3148979.2	85.2	38.0
2445	20951.1	0.02	3293717.2	3148979.2	85.2	38.0
2446	20959.3	0.02	3293717.2	3148979.3	85.2	38.0
2447	20967.6	0.06	3293717.2	3148979.5	85.2	38.0
2448	20975.9	0.03	3293717.2	3148979.7	85.2	38.0
2449	20984.1	0.02	3293717.2	3148979.7	85.2	38.0
2450	20992.4	0.03	3293717.2	3148979.9	85.2	38.0
2451	21000.7	0.06	3293717.2	3148980.1	85.2	38.0
2452	21008.9	0.03	3293717.2	3148980.1	85.2	38.0
2453	21017.2	0.03	3293717.2	3148980.2	85.2	38.0
2454	21025.5	0.03	3293717.2	3148980.3	85.2	38.0
2455	21033.7	0.06	3293717.2	3148980.6	85.2	38.0
2456	21042.0	0.04	3293717.2	3148980.8	85.2	38.0
2457	21050.3	0.03	3293717.2	3148980.9	85.2	38.0
2458	21058.5	0.04	3293717.2	3148981.1	85.2	38.0
2459	21066.8	0.06	3293717.2	3148981.4	85.2	38.0
2460	21075.0	0.03	3293717.2	3148981.6	85.2	38.0
2461	21083.3	0.03	3293717.2	3148981.6	85.2	38.0
2462	21091.5	0.06	3293717.2	3148981.9	85.2	38.0
2463	21099.8	0.05	3293717.2	3148982.1	85.2	38.0
2464	21108.0	0.03	3293717.2	3148982.1	85.2	38.0
2465	21116.3	0.03	3293717.2	3148982.1	85.2	38.0
2466	21124.6	0.04	3293717.2	3148982.2	85.2	38.0
2467	21132.8	0.10	3293717.2	3148982.3	85.2	38.0
2468	21141.1	0.04	3293717.2	3148982.4	85.2	38.0
2469	21149.3	0.03	3293717.2	3148982.4	85.2	38.0
2470	21157.6	0.04	3293717.2	3148982.4	85.2	38.0
2471	21165.8	0.11	3293717.2	3148982.5	85.2	38.0
2472	21174.1	0.04	3293717.2	3148982.4	85.2	38.0
2473	21182.4	0.03	3293717.2	3148982.4	85.2	38.0
2474	21190.6	0.04	3293717.2	3148982.4	85.2	38.0
2475	21198.9	0.04	3293717.2	3148982.4	85.2	38.0
2476	21215.4	0.06	3293717.2	3148982.3	85.2	38.0
2477	21223.7	0.03	3293717.2	3148982.2	85.2	38.0
2478	21232.0	0.03	3293717.2	3148982.2	85.2	38.0
2479	21240.2	0.05	3293717.2	3148982.0	85.2	38.0
2480	21248.5	0.06	3293717.2	3148981.8	85.2	38.0
2481	21256.7	0.04	3293717.2	3148981.8	85.2	38.0
2482	21264.9	0.03	3293717.2	3148981.7	85.2	38.0
2483	21273.2	0.04	3293717.2	3148981.6	85.2	38.0
2484	21289.6	0.06	3293717.2	3148981.5	85.2	38.0
2485	21297.9	0.03	3293717.2	3148981.3	85.2	38.0
2486	21306.2	0.02	3293717.2	3148981.2	85.2	38.0
2487	21314.4	0.03	3293717.2	3148981.1	85.2	38.0
2488	21322.7	0.04	3293717.2	3148980.9	85.2	38.0
2489	21331.0	0.03	3293717.2	3148980.9	85.2	38.0
2490	21339.2	0.03	3293717.2	3148980.8	85.2	38.0
2491	21347.5	0.03	3293717.2	3148980.7	85.2	38.0
2492	21355.7	0.06	3293717.2	3148980.3	85.2	38.0
2493	21364.0	0.02	3293717.2	3148980.3	85.2	38.0
2494	21372.3	0.02	3293717.2	3148980.3	85.2	38.0
2495	21380.5	0.02	3293717.2	3148980.2	85.2	38.0
2496	21388.8	0.05	3293717.2	3148980.0	85.2	38.0
2497	21397.1	0.02	3293717.2	3148979.9	85.2	38.0
2498	21405.3	0.02	3293717.2	3148979.9	85.2	38.0
2499	21413.6	0.02	3293717.2	3148979.8	85.2	38.0
2500	21421.8	0.05	3293717.2	3148979.6	85.2	38.0
2501	21430.1	0.02	3293717.2	3148979.5	85.2	38.0
2502	21438.4	0.01	3293717.2	3148979.5	85.2	38.0
2503	21446.6	0.02	3293717.2	3148979.4	85.2	38.0
2504	21454.9	0.02	3293717.2	3148979.3	85.2	38.0
2505	21471.3	0.03	3293717.2	3148979.2	85.2	38.0
2506	21479.6	0.01	3293717.2	3148979.2	85.2	38.0
2507	21487.8	0.01	3293717.2	3148979.1	85.2	38.0
2508	21496.1	0.02	3293717.2	3148979.1	85.2	38.0
2509	21504.4	0.02	3293717.2	3148979.0	85.2	38.0
2510	21512.6	0.01	3293717.2	3148979.0	85.2	38.0
2511	21520.9	0.01	3293717.2	3148978.9	85.2	38.0
2512	21529.1	0.02	3293717.2	3148978.9	85.2	38.0
2513	21537.4	0.04	3293717.2	3148978.7	85.2	38.0
2514	21545.7	0.01	3293717.2	3148978.7	85.2	38.0
2515	21553.9	0.01	3293717.2	3148978.7	85.2	38.0
2516	21562.2	0.01	3293717.2	3148978.6	85.2	38.0
2517	21570.5	0.03	3293717.2	3148978.5	85.2	38.0
2518	21578.7	0.01	3293717.2	3148978.4	85.2	38.0
2519	21587.0	0.01	3293717.2	3148978.4	85.2	38.0
2520	21595.3	0.02	3293717.2	3148978.3	85.2	38.0
2521	21603.5	0.02	3293717.2	3148978.2	85.2	38.0
2522	21611.8	0.02	3293717.2	3148978.2	85.2	38.0
2523	21620.0	0.02	3293717.2	3148978.1	85.2	38.0
2524	21628.3	0.02	3293717.2	3148978.1	85.2	38.0
2525	21636.6	0.02	3293717.2	3148978.1	85.2	38.0
2526	21644.8	0.02	3293717.2	3148978.0	85.2	38.0
2527	21653.1	0.04	3293717.2	3148977.9	85.2	38.0
2528	21661.3	0.02	3293717.2	3148977.9	85.2	38.0
2529	21669.6	0.01	3293717.2	3148977.9	85.2	38.0
2530	21677.8	0.02	3293717.2	3148977.9	85.2	38.0
2531	21686.1	0.03	3293717.2	3148977.8	85.2	38.0
2532	21694.3	0.02	3293717.2	3148977.7	85.2	38.0
2533	21702.6	0.02	3293717.2	3148977.7	85.2	38.0
2534	21710.8	0.03	3293717.2	3148977.7	85.2	38.0
2535	21719.1	0.02	3293717.2	3148977.7	85.2	38.0
2536	21727.3	0.02	3293717.2	3148977.7	85.2	38.0
2537	21735.6	0.02	3293717.2	3148977.7	85.2	38.0
2538	21743.9	0.04	3293717.2	3148977.7	85.2	38.0
2539	21752.2	0.02	3293717.2	3148977.7	85.2	38.0
